169.42065	3.1876576652e-05	3.1875754193e-05
170.29784	3.2398385894e-05	3.2397557435e-05
171.17503	3.2956641058e-05	3.2955797904e-05
172.05222	3.3554781058e-05	3.3553914347e-05
172.92941	3.4197044392e-05	3.4196144882e-05
173.80660	3.4888637959e-05	3.4887695804e-05
174.68379	3.5635917972e-05	3.5634922477e-05
175.56098	3.6446664360e-05	3.6445603688e-05
176.43817	3.7330373536e-05	3.7329234371e-05
177.31537	3.8298707986e-05	3.8297475114e-05
178.19256	3.9366043530e-05	3.9364699335e-05
179.06975	4.0550222784e-05	4.0548746599e-05
179.94694	4.1873484126e-05	4.1871851421e-05
180.82413	4.3363755155e-05	4.3361936492e-05
181.70132	4.5056323664e-05	4.5054283341e-05
182.57851	4.6996037490e-05	4.6993731786e-05
183.45570	4.9240201087e-05	4.9237575971e-05
184.33289	5.1862201595e-05	5.1859189754e-05
185.21008	5.4955994428e-05	5.4952511451e-05
186.08727	5.8641026855e-05	5.8636966485e-05
186.96447	6.3066477577e-05	6.3061706106e-05
187.84166	6.8411504567e-05	6.8405855069e-05
188.71885	7.4874161718e-05	7.4867430124e-05
189.59604	8.2633457385e-05	8.2625405221e-05
190.47323	9.1757665154e-05	9.1748038736e-05
191.35042	1.0202605690e-04	1.0201463896e-04
192.22761	1.1266702815e-04	1.1265373783e-04
193.10480	1.2215646925e-04	1.2214150089e-04
193.98199	1.2843943613e-04	1.2842336082e-04
194.85918	1.2985036705e-04	1.2983406828e-04
195.73637	1.2620345170e-04	1.2618785931e-04
196.61357	1.1892527543e-04	1.1891106908e-04
197.49076	1.1007673639e-04	1.1006422340e-04
198.36795	1.0132778263e-04	1.0131696399e-04
199.24514	9.3602570292e-05	9.3593274453e-05
200.12233	8.7226214313e-05	8.7218206551e-05
200.99952	8.2188509840e-05	8.2181554414e-05
201.87671	7.8339419906e-05	7.8333306575e-05
202.75390	7.5495272047e-05	7.5489822990e-05
203.63109	7.3485334456e-05	7.3480402433e-05
204.50828	7.2167429603e-05	7.2162893084e-05
205.38547	7.1429776125e-05	7.1425533928e-05
206.26266	7.1187833376e-05	7.1183799807e-05
207.13986	7.1379900979e-05	7.1376001705e-05
208.01705	7.1963063486e-05	7.1959232103e-05
208.89424	7.2909864627e-05	7.2906039792e-05
209.77143	7.4205905717e-05	7.4202028679e-05
210.64862	7.5848204077e-05	7.5844216467e-05
211.52581	7.7844246006e-05	7.7840087727e-05
212.40300	8.0211691493e-05	8.0207298605e-05
213.28019	8.2978587203e-05	8.2973889653e-05
