105.385714	2.7056685484e-13	2.7066610140e-13	8.8847292299e-10
106.262905	2.6130441840e-13	2.6140244571e-13	9.0126729342e-10
107.140095	2.4560302945e-13	2.4569580919e-13	9.1411998142e-10
108.017286	2.2704098201e-13	2.2712558095e-13	9.2703031356e-10
108.894478	2.0843612944e-13	2.0851098928e-13	9.3999763098e-10
109.771669	1.9149111748e-13	1.9155598833e-13	9.5302124171e-10
110.648859	1.7695594788e-13	1.7701151061e-13	9.6610049215e-10
111.526050	1.6494470147e-13	1.6499210002e-13	9.7923471946e-10
112.403241	1.5523713958e-13	1.5527762413e-13	9.9242326343e-10
113.280432	1.4748931967e-13	1.4752405109e-13	1.0056654665e-09
114.157623	1.4134890512e-13	1.4137887924e-13	1.0189606737e-09
115.034813	1.3650410222e-13	1.3653013946e-13	1.0323082329e-09
115.912004	1.3269728553e-13	1.3272004847e-13	1.0457074942e-09
116.789195	1.2972261973e-13	1.2974263899e-13	1.0591578107e-09
117.666387	1.2741843671e-13	1.2743613631e-13	1.0726585504e-09
118.543577	1.2565848488e-13	1.2567420405e-13	1.0862090466e-09
119.420768	1.2434443521e-13	1.2435844608e-13	1.0998086726e-09
120.297959	1.2339960952e-13	1.2341213099e-13	1.1134567919e-09
121.175150	1.2276425149e-13	1.2277546004e-13	1.1271527704e-09
122.052340	1.2239160961e-13	1.2240164756e-13	1.1408959768e-09
122.929531	1.2224525934e-13	1.2225424117e-13	1.1546857824e-09
123.806722	1.2229693166e-13	1.2230494884e-13	1.1685215610e-09
124.683913	1.2252508306e-13	1.2253220767e-13	1.1824026891e-09
125.561104	1.2291355352e-13	1.2291984093e-13	1.1963285586e-09
126.438295	1.2345089424e-13	1.2345638508e-13	1.2102985255e-09
127.315486	1.2412978306e-13	1.2413450449e-13	1.2243119868e-09
128.192677	1.2494668448e-13	1.2495065095e-13	1.2383683294e-09
129.069868	1.2590187404e-13	1.2590508753e-13	1.2524669426e-09
129.947058	1.2699933598e-13	1.2700178568e-13	1.2666072184e-09
130.824249	1.2824720487e-13	1.2824886639e-13	1.2807885515e-09
131.701440	1.2965825111e-13	1.2965908508e-13	1.2950103388e-09
132.578631	1.3125085477e-13	1.3125080463e-13	1.3092719801e-09
133.455822	1.3305000926e-13	1.3304899833e-13	1.3235728777e-09
134.333013	1.3508910951e-13	1.3508703677e-13	1.3379124495e-09
135.210204	1.3741212342e-13	1.3740885800e-13	1.3522900767e-09
136.087395	1.4007664677e-13	1.4007202048e-13	1.3667051822e-09
136.964586	1.4315743720e-13	1.4315123469e-13	1.3811571785e-09
137.841776	1.4675100048e-13	1.4674294637e-13	1.3956454808e-09
138.718967	1.5098020183e-13	1.5096994410e-13	1.4101695066e-09
139.596158	1.5599769290e-13	1.5598478227e-13	1.4247286759e-09
140.473349	1.6198355800e-13	1.6196742405e-13	1.4393224114e-09
141.350540	1.6912873726e-13	1.6910866494e-13	1.4539501384e-09
142.227730	1.7758573009e-13	1.7756084731e-13	1.4686112844e-09
143.104922	1.8735798533e-13	1.8732728695e-13	1.4833052934e-09
143.982113	1.9809981246e-13	1.9806227215e-13	1.4980315709e-09
144.859303	2.0885749962e-13	2.0881235104e-13	1.5127895659e-09
145.736494	2.1794990766e-13	2.1789715923e-13	1.5275787160e-09
146.613685	2.2336364673e-13	2.2330470664e-13	1.5423984617e-09
147.490876	2.2376989687e-13	2.2370781139e-13	1.5572482456e-09
148.368067	2.1942015285e-13	2.1935890718e-13	1.5721275131e-09
149.245257	2.1196091309e-13	2.1190406146e-13	1.5870357121e-09
150.122448	2.0338642975e-13	2.0333609527e-13	1.6019722928e-09
150.999639	1.9517593735e-13	1.9513273688e-13	1.6169367080e-09
151.876831	1.8808549190e-13	1.8804903531e-13	1.6319284268e-09
152.754021	1.8233807410e-13	1.8230750788e-13	1.6469468795e-09
153.631212	1.7787408844e-13	1.7784845302e-13	1.6619915400e-09
154.508403	1.7452417616e-13	1.7450258052e-13	1.6770618710e-09
155.385594	1.7209889617e-13	1.7208057949e-13	1.6921573379e-09
156.262785	1.7042651289e-13	1.7041085108e-13	1.7072774082e-09
157.139975	1.6936425943e-13	1.6935074983e-13	1.7224215521e-09
158.017166	1.6879849754e-13	1.6878673789e-13	1.7375892421e-09
158.894357	1.6864059025e-13	1.6863025848e-13	1.7527799534e-09
159.771549	1.6882232899e-13	1.6881316600e-13	1.7679931775e-09
160.648739	1.6929159987e-13	1.6928339572e-13	1.7832283663e-09
161.525930	1.7000899948e-13	1.7000158251e-13	1.7984850161e-09
162.403121	1.7094490755e-13	1.7093813588e-13	1.8137626120e-09
163.280312	1.7207753955e-13	1.7207129458e-13	1.8290606410e-09
